codigo;titulo;tipo;revisao;data_revisao;data_aprovacao;setor;area;elaborador;revisor;aprovador;numero;descricao;proxima_revisao;data_validade;documentos_controlados
POP.780;Manual Operacional -  Clareamento de Lentes da Coloração;POP;0;30/06/2022;18/01/2023;;;;;;;;18/01/2026;17/04/2026;Sim
POP.781;Manual Operacional - Análise Técnica Pré venda - Technopark;POP;1;26/03/2024;09/04/2024;;;;;;;;09/04/2026;08/07/2026;Sim
POP.782;Manual Operacional - Liberação de Lentes Prontas e Blocos do Estoque - Technopark;POP;2;01/02/2024;09/04/2024;;;;;;;;09/04/2026;08/07/2026;Sim
POP.783;Manual Operacional - Processo de Certificação e Faturamento da Expedição - Technopark;POP;2;01/02/2024;19/02/2024;;;;;;;;18/02/2026;11/11/2026;Sim
POP.784;Manual Operacional - Controle de Urgência da Produção - Technopark;POP;3;11/09/2025;28/10/2025;;;;;;;;28/10/2026;26/01/2027;Sim
POP.785;Manual Operacional - Reembalagem de Serviços;POP;0;30/09/2022;18/10/2022;;;;;;;;18/10/2025;19/01/2026;Sim
POP.786;Teste de Extrato Seco - OHAUS MB;POP;1;12/02/2025;30/05/2025;;;;;;;;30/05/2026;28/08/2026;Sim
POP.787;Limpieza y Matenimiento - ES3.ES4;POP;0;30/08/2022;31/08/2022;;;;;;;;10/06/2026;09/09/2026;Sim
POP.788;Calibración Operativa - ES3.ES4;POP;0;30/08/2022;31/08/2022;;;;;;;;10/06/2026;09/09/2026;Sim
POP.789;Limpeza e Manutenção - ES3.ES4;POP;0;30/08/2022;25/11/2022;;;;;;;;25/11/2025;23/02/2026;Sim
POP.790;Calibração Operacional - ES3.ES4;POP;0;30/08/2022;25/11/2022;;;;;;;;25/11/2025;23/02/2026;Sim
POP.791;Limpeiza y Matenimiento - 3B Blocker;POP;0;05/09/2022;17/02/2023;;;;;;;;17/02/2026;17/05/2026;Sim
POP.792;Limpeza e Manutenção - 3B Blocker;POP;0;05/09/2022;17/02/2023;;;;;;;;17/02/2026;17/05/2026;Sim
POP.793;Manual Operacional - Envio de Testes para EQC;POP;8;17/09/2025;17/09/2025;;;;;;;;17/09/2026;16/12/2026;Sim
POP.796;Limpeza e Manutenção - Bloqueadoras;POP;0;14/09/2022;25/11/2022;;;;;;;;25/11/2025;23/02/2026;Sim
POP.797;Limpeiza y Matenimiento - Bloqueadoras;POP;0;14/09/2022;17/02/2023;;;;;;;;17/02/2026;17/05/2026;Sim
POP.798;Limpeza e Manutenção - Mr.Blue;POP;0;14/09/2022;17/02/2023;;;;;;;;17/02/2026;17/05/2026;Sim
POP.799;Limpeiza y Matenimiento - Mr.Blue;POP;0;14/09/2022;17/02/2023;;;;;;;;17/02/2026;17/05/2026;Sim
POP.800;Manual Operativa - Mr. Orange;POP;0;30/09/2022;17/07/2023;;;;;;;;16/07/2026;15/10/2026;Sim
POP.801;Manual Operacional - Mr. Orange;POP;0;30/09/2022;17/04/2024;;;;;;;;17/04/2026;16/07/2026;Sim
POP.802;Monitoramento de Realimentação do Cliente - Technopark;POP;2;11/01/2023;12/01/2023;;;;;;;;11/05/2026;10/07/2026;Sim
POP.803;Teste de Viscosidade - Automático com Brookfield DV2TLV;POP;2;31/07/2023;28/12/2023;;;;;;;;27/12/2025;17/04/2026;Sim
POP.804;Manual Operacional - Rastreabilidade de Pedidos - Grown;POP;0;28/10/2022;06/12/2022;;;;;;;;06/12/2025;05/03/2026;Sim
POP.805;Manual Operacional - Rastreabilidade de Pedidos - Repro;POP;3;09/06/2025;29/08/2025;;;;;;;;29/08/2026;27/11/2026;Sim
POP.806;Manual Operacional - Digitação de Entrada, Alteração e Cancelamento de Pedidos - Grown;POP;1;18/07/2023;02/10/2023;;;;;;;;01/10/2025;30/12/2025;Sim
POP.807;Limpeza e Manutenção - D9 PAC Mithril 1.6;POP;0;10/11/2022;03/03/2023;;;;;;;;02/03/2026;31/05/2026;Sim
POP.808;Preparação de Químicos  - DP PAC Mithril 1.6;POP;0;10/11/2022;03/03/2023;;;;;;;;02/03/2026;31/05/2026;Sim
POP.810;Rastreabilidade de Pedidos - Ceditop;POP;3;31/07/2023;01/08/2023;;;;;;;;11/10/2025;11/12/2025;Sim
POP.811;Monitoramento de Realimentação do Cliente - Ceditop;POP;2;26/06/2023;27/06/2023;;;;;;;;26/06/2026;25/09/2026;Sim
POP.812;Manual Operacional - Controle de Temperatura (DataLogger) de Armazenamento - Primers e Vernizes - Repro;POP;1;30/05/2025;13/06/2025;;;;;;;;13/06/2026;11/09/2026;Sim
POP.813;Monitoramento de Realimentação do Cliente - Repro;POP;2;08/08/2024;09/08/2024;;;;;;;;10/08/2026;09/11/2026;Sim
POP.814;Manual Operacional - Produto Não Conforme (Produção) - Grown;POP;0;06/12/2022;13/12/2022;;;;;;;;13/12/2025;12/03/2026;Sim
POP.815;Manual Operacional - Devolução com Nota Fiscal - Grown;POP;2;12/06/2025;30/06/2025;;;;;;;;30/06/2026;28/09/2026;Sim
POP.817;Manual Operacional - Retornos Recebidos pelo SAC - Grown;POP;1;14/11/2023;01/02/2024;;;;;;;;31/01/2026;01/05/2026;Sim
POP.818;Manual Operacional - Tratativa de Pendências de Pedidos com Montagem - Grown;POP;1;14/11/2023;01/02/2024;;;;;;;;31/01/2026;01/05/2026;Sim
POP.819;Manual Operacional - Tratativa de Pendências de Pedidos com Surfaçagem - Grown;POP;1;14/11/2023;01/02/2024;;;;;;;;31/01/2026;01/05/2026;Sim
POP.820;Manual Operacional - Pedidos Urgentes - Grown;POP;0;06/12/2022;07/12/2022;;;;;;;;07/12/2025;06/03/2026;Sim
POP.821;Manual Operacional - Expedição de Pedidos - Grown;POP;1;26/12/2024;13/01/2025;;;;;;;;13/01/2026;13/04/2026;Sim
POP.822;Manual Operacional - Sala de Armação - Grown;POP;0;06/12/2022;07/12/2022;;;;;;;;07/12/2025;06/03/2026;Sim
POP.823;Manual Operacional - Recebimento de Mercadoria - Grown;POP;1;18/07/2023;02/10/2023;;;;;;;;01/10/2025;30/12/2025;Sim
POP.824;Manual Operacional - Embalagem da Surfaçagem - Grown;POP;3;20/05/2025;29/05/2025;;;;;;;Descrever o procedimento para o processo de triagem e embalagem surfaçagem do laboratório Grown Optical.;29/05/2026;27/08/2026;Sim
POP.825;Manual Operacional - Processo de Quebra, Retrabalho e Liberado com Concessão - Ceditop;POP;0;13/12/2022;16/12/2022;;;;;;;;16/12/2025;15/03/2026;Sim
POP.826;Manual Operacional - Comunicação com o Cliente - Ceditop;POP;0;13/12/2022;16/12/2022;;;;;;;;16/12/2025;15/03/2026;Sim
POP.827;Curva Teórica Crizal Rock;POP;0;20/12/2022;02/06/2023;;;;;;;;01/06/2026;31/08/2026;Sim
POP.828;Manual Operacional - Atendimento do SAC - Technopark;POP;2;26/03/2024;09/04/2024;;;;;;;;09/04/2026;08/07/2026;Sim
POP.830;Manual Operacional - Recebimento de Mercadoria - Technopark;POP;1;30/01/2023;06/02/2023;;;;;;;;06/02/2026;06/05/2026;Sim
POP.831;Manual Operacional - Recebimento de Produtos e Insumos - LabRio;POP;1;22/06/2023;02/10/2023;;;;;;;;01/10/2025;30/12/2025;Sim
POP.832;Teste de Extrato Seco - i-Thermo 163L Bel;POP;2;22/04/2025;30/05/2025;;;;;;;;30/05/2026;28/08/2026;Sim
POP.834;Manual Operacional - Compra de Matéria Prima - Technopark;POP;2;31/10/2023;19/02/2024;;;;;;;;18/02/2026;19/05/2026;Sim
POP.835;Manual Operacional - Compras Indiretas - Technopark;POP;1;28/02/2024;09/04/2024;;;;;;;;09/04/2026;08/07/2026;Sim
POP.836;Teste de Viscosidade - Automático com Brookfield DV -II+ PRO, DV-I+ e DV-I;POP;1;06/04/2023;18/08/2023;;;;;;;;17/08/2025;17/04/2026;Sim
POP.837;Manual Operacional - Faturamento - Grown;POP;2;31/10/2024;04/11/2024;;;;;;;"Retirado as etapas: - ""faturamento de caixas, faturamento de transportador, faturamento por cliente e nota fiscal manual"" . Deixado somente a etapa ""Faturamento de pedidos"" e os demais entraram como subtítulos. Foi incluído em subtítulo também  ""Faturamento de pedidos Suframa"".";04/11/2025;02/02/2026;Sim
POP.838;Calibração Operacional - E-Tess e Nidek LT-980 – Sistema SIOU;POP;1;04/07/2023;22/11/2023;;;;;;;;21/11/2025;19/02/2026;Sim
POP.839;Manual Operacional - E-Tess e Nidek LT-980;POP;0;17/02/2023;17/03/2023;;;;;;;;16/03/2025;18/09/2026;Sim
POP.840;Manual Operacional - Reclamação e Elogio de Clientes - Technopark;POP;1;07/03/2024;09/04/2024;;;;;;;;09/04/2026;08/07/2026;Sim
POP.841;Manual Operacional - Cancelamento de Pedido no Estoque - Technopark;POP;0;03/03/2023;10/03/2023;;;;;;;;22/05/2026;21/08/2026;Sim
POP.842;Comunicação com o Cliente - Grown;POP;1;10/06/2024;17/06/2024;;;;;;;;17/06/2026;16/09/2026;Sim
POP.843;Manual Operacional - Recuperação de Alloy e Distribuição de porta bloco (Central de Alloy);POP;0;10/03/2023;17/03/2023;;;;;;;;09/06/2026;08/09/2026;Sim
POP.844;Comunicação com o Cliente - Technopark;POP;2;18/08/2023;11/09/2023;;;;;;;;10/09/2025;;Sim
POP.845;Manual Operacional – Auditoria Técnica;POP;0;22/03/2023;26/06/2023;;;;;;;;25/06/2026;24/09/2026;Sim
POP.846;Manual Operacional - Encaixe de Lentes na Armação Acetato;POP;0;29/03/2023;29/03/2023;;;;;;;;19/06/2026;18/09/2026;Sim
POP.847;Manual Operacional - Encaixe de Lentes na Armação 3 Peças;POP;0;29/03/2023;29/03/2023;;;;;;;;19/06/2026;18/09/2026;Sim
POP.848;Manual Operacional - Encaixe de Lentes na Armação Metal;POP;1;05/05/2023;05/05/2023;;;;;;;;04/05/2026;03/08/2026;Sim
POP.849;Manual Operacional - Encaixe de Lentes na Armação Nylon;POP;0;29/03/2023;29/03/2023;;;;;;;;19/06/2026;18/09/2026;Sim
POP.852;Manual Operacional - Conferência de Mesa - Grown;POP;1;02/04/2024;09/04/2024;;;;;;;;10/04/2026;09/07/2026;Sim
POP.853;Manual Operacional - Separação de Blocos - Grown;POP;1;02/04/2024;09/04/2024;;;;;;;;10/04/2026;09/07/2026;Sim
POP.854;Manual Operacional - Caixas da Produção - LabRio;POP;0;17/04/2023;31/05/2023;;;;;;;;27/09/2025;27/12/2025;Sim
POP.855;Manual Operacional - Separação do Estoque - Sumaré Laboratório;POP;0;24/04/2023;26/04/2023;;;;;;;;25/04/2025;31/12/2025;Sim
POP.856;Manual Operacional - Rastreabilidade de Pedidos - Digitop;POP;1;12/06/2024;18/06/2024;;;;;;;;18/06/2026;17/09/2026;Sim
POP.857;Manual Operacional - Ticket e Envelope na Produção - Sumaré Laboratório;POP;0;25/04/2023;27/04/2023;;;;;;;;27/04/2026;27/07/2026;Sim
POP.858;Manual Operacional - Sala de Armação sem Aro - Sumaré Laboratório;POP;0;26/04/2023;27/04/2023;;;;;;;;27/04/2026;27/07/2026;Sim
POP.859;Manual Operacional  - Entrada e Impressão de Serviços - Sumaré Laboratório;POP;0;26/04/2023;03/08/2023;;;;;;;;03/08/2026;02/11/2026;Sim
POP.860;Manual Operacional - Sala de Armação com Aro - Sumaré Laboratório;POP;0;26/04/2023;27/04/2023;;;;;;;;26/04/2025;31/12/2025;Sim
POP.861;Manual Operacional - Recebimento, Triagem e Armazenamento de Serviços - Sumaré Laboratório;POP;1;11/08/2023;18/08/2023;;;;;;;;17/08/2026;16/11/2026;Sim
POP.862;Manual Operacional - Embalagem dos Produtos - Sumaré Laboratório;POP;0;27/04/2023;03/05/2023;;;;;;;;01/05/2026;31/07/2026;Sim
POP.863;Manual Operacional - Entrada de Serviços na Monatgem - Sumaré Laboratório;POP;0;27/04/2023;03/05/2023;;;;;;;;01/05/2026;31/07/2026;Sim
POP.864;Manual Operacional - Armazenagem da Armação na BIN - Sumaré Laboratório;POP;0;27/04/2023;03/05/2023;;;;;;;;01/05/2026;31/07/2026;Sim
POP.865;Manual Operacional - Separação de Pedidos - Sumaré CD;POP;2;07/07/2025;15/07/2025;;;;;;;;15/07/2026;13/10/2026;Sim
POP.866;Manual Operacional - Faturamento - Sumaré CD;POP;1;07/07/2025;14/07/2025;;;;;;;;14/07/2026;12/10/2026;Sim
POP.867;Manual Operacional - Recebimento e Conferência de Lentes, Blocos, Insumos e Materiais Gerais - Sumaré CD;POP;2;13/05/2025;13/05/2025;;;;;;;;13/05/2026;11/08/2026;Sim
POP.868;Manual Operacional - Reembalagem - Sumaré CD;POP;0;05/05/2023;12/05/2023;;;;;;;;11/10/2025;11/12/2025;Sim
POP.869;Manual Operacional - Expedição - Sumaré CD;POP;1;03/06/2024;04/06/2024;;;;;;;;04/06/2025;02/11/2026;Sim
POP.870;Manual Operacional - Impressão de Etiquetas e Certificados - digiTOP;POP;1;27/06/2023;29/06/2023;;;;;;;;27/09/2025;27/12/2025;Sim
POP.871;Manual Operacional - Separação de Pedidos - digiTOP;POP;2;27/06/2024;09/07/2024;;;;;;;;09/07/2026;08/10/2026;Sim
POP.872;Manual Operacional - Consulta de Disponibilidade de Lentes - Repro;POP;0;11/05/2023;25/05/2023;;;;;;;;21/05/2026;21/08/2026;Sim
POP.874;Manual Operacional - Garantias - Repro;POP;0;11/05/2023;13/07/2023;;;;;;;;22/12/2025;05/02/2026;Sim
POP.875;Manual Operacional - Aprovação de Pedidos - Repro;POP;1;11/02/2025;14/02/2025;;;;;;;;14/02/2026;15/05/2026;Sim
POP.876;Manual Operacional - Embalagem e Certificação - Repro;POP;1;09/08/2024;09/08/2024;;;;;;;;10/08/2026;09/11/2026;Sim
POP.877;Manual Operacional - Recebimento de Aro - Repro;POP;1;09/08/2024;09/08/2024;;;;;;;;10/08/2026;09/11/2026;Sim
POP.878;Manual Operacional - Atendimento ao Cliente - Repro;POP;0;11/05/2023;25/05/2023;;;;;;;;21/08/2026;20/11/2026;Sim
POP.880;Manual Operacional - Separação de Lentes e Blocos - Repro;POP;2;31/01/2025;03/02/2025;;;;;;;;03/02/2026;04/05/2026;Sim
POP.881;Manual Operacional - Envio de Malote - Repro;POP;0;15/05/2023;10/07/2023;;;;;;;;04/10/2025;04/12/2025;Sim
POP.882;Manual Operacional - Faturamento e Expedição - digiTOP;POP;3;13/03/2025;17/03/2025;;;;;;;;17/03/2026;15/06/2026;Sim
POP.883;Manual Operacional - Produto Não Conforme - digiTOP;POP;2;29/10/2024;01/11/2024;;;;;;;;01/11/2025;30/01/2026;Sim
POP.884;Manual Operacional - Monitoramento de Realimentação do Cliente - digiTOP;POP;4;21/07/2025;25/07/2025;;;;;;;;25/07/2026;23/10/2026;Sim
POP.885;Manual Operacional - Encerramento de Pedidos e Atacado - Ceditop;POP;1;29/04/2024;24/06/2024;;;;;;;;24/06/2026;23/09/2026;Sim
POP.886;Manual Operacional - Garantia - Ceditop;POP;3;14/08/2025;05/09/2025;;;;;;;;05/09/2026;04/12/2026;Sim
POP.887;Manual Operacional - Compra de Matéria Prima - Ceditop;POP;0;29/05/2023;02/06/2023;;;;;;;;10/08/2026;09/11/2026;Sim
POP.888;Manual Operacional - Recebimento e Estocagem de Blocos - Ceditop;POP;2;28/01/2025;18/02/2025;;;;;;;;18/02/2026;19/05/2026;Sim
POP.889;Manual Operacional - Alteração e Cancelamento de Pedidos - Ceditop;POP;0;01/06/2023;02/06/2023;;;;;;;;11/10/2025;11/12/2025;Sim
POP.890;Manual Operacional - Armazenamento de Lentes e Armações - Ceditop;POP;2;10/07/2025;11/08/2025;;;;;;;;11/08/2026;09/11/2026;Sim
POP.891;Manual Operacional - Análise Crítica dos Certificados de Calibração;POP;0;05/06/2023;27/06/2023;;;;;;;;26/06/2026;25/09/2026;Sim
POP.892;Manual Operacional - Envio e Recebimento de Serviço do Coating - Ceditop;POP;2;10/07/2025;01/08/2025;;;;;;;;01/08/2026;30/10/2026;Sim
POP.893;Manual Operacional - Digitação e Emissão de Serviços - Ceditop;POP;2;30/09/2024;07/10/2024;;;;;;;;07/10/2025;05/01/2026;Sim
POP.894;Manual Operacional - Pré-Expedição e Certificação - Ceditop;POP;2;04/08/2025;22/08/2025;;;;;;;;22/08/2026;20/11/2026;Sim
POP.895;Manual Operacional - Expedição - Ceditop;POP;1;16/09/2024;23/09/2024;;;;;;;;23/09/2025;22/12/2025;Sim
POP.898;Manual Operacional - Lista de Pedidos - Ceditop;POP;3;04/08/2025;04/09/2025;;;;;;;;04/09/2026;03/12/2026;Sim
POP.901;Manual Operacional - Armazenamento de Lentes no Bob Complete Frame - Sumaré Laboratório;POP;0;09/06/2023;03/08/2023;;;;;;;;03/08/2026;02/11/2026;Sim
POP.902;Manual Operacional - Rastreabilidade de Pedidos - Technopark;POP;0;09/06/2023;11/09/2023;;;;;;;;10/09/2025;09/12/2025;Sim
POP.903;Manual Operacional - Entrada de pedidos na Expedição - Technopark;POP;1;11/03/2024;03/04/2024;;;;;;;;02/07/2026;01/10/2026;Sim
POP.904;Manual Operacional - Cálculo de Serviços - Technopark;POP;1;11/07/2025;06/08/2025;;;;;;;;06/08/2026;04/11/2026;Sim
POP.905;Manual Operacional - Abastecimento de Blocos - LabRio;POP;0;12/06/2023;02/10/2023;;;;;;;;01/10/2025;30/12/2025;Sim
POP.906;Monitoramento de Realimentação do Cliente - Coating RS;POP;1;25/07/2024;11/12/2024;;;;;;;;11/12/2025;11/03/2026;Sim
POP.907;Monitoramento de Realimentação do Cliente - Grown;POP;0;13/06/2023;17/07/2023;;;;;;;;16/07/2026;15/10/2026;Sim
POP.908;Manual Operacional - Devolução de Produtos - Grown;POP;0;13/06/2023;17/07/2023;;;;;;;;16/07/2026;14/10/2026;Sim
POP.909;Manual Operacional - Registro de Falta Produto - Grown;POP;0;13/06/2023;17/07/2023;;;;;;;;16/07/2026;14/10/2026;Sim
POP.910;Manual Operacional - Upgrade e Downgrade de Produto - Grown;POP;0;13/06/2023;17/07/2023;;;;;;;;16/07/2026;15/10/2026;Sim
POP.911;Manual Operacional - Triagem de Serviços - Ceditop;POP;1;16/09/2024;23/09/2024;;;;;;;;23/09/2025;22/12/2025;Sim
POP.912;Manual Operacional - Faturamento de Pedidos - Tecnolens;POP;3;26/07/2024;05/08/2024;;;;;;;;05/08/2026;03/11/2026;Sim
POP.913;Manual Operacional - Digitação, Alteração e Solicitação de Cancelamento de Pedido - Tecnolens;POP;4;29/08/2025;12/09/2025;;;;;;;;12/09/2026;11/12/2026;Sim
POP.914;Manual Operacional - Liberação de Lentes Prontas e Blocos do Estoque - Tecnolens;POP;2;19/02/2025;05/03/2025;;;;;;;;05/03/2026;03/06/2026;Sim
POP.915;Manual Operacional - Solicitação de Pedidos em Atacado no Estoque - LabRio;POP;0;22/06/2023;02/10/2023;;;;;;;;01/10/2025;30/12/2025;Sim
POP.916;Manual Operacional - Armazenamento de Produtos e Insumos - LabRio;POP;0;22/06/2023;02/10/2023;;;;;;;;01/10/2025;30/12/2025;Sim
POP.918;Manual Operacional - Envio e Recebimento de Serviço - digiTOP;POP;2;12/08/2024;26/08/2024;;;;;;;;26/08/2026;24/11/2026;Sim
POP.919;Manual Operacional - Recebimento e Armazenamento de Blocos - digiTOP;POP;0;27/06/2023;29/06/2023;;;;;;;;27/09/2025;27/12/2025;Sim
POP.920;Manual Operacional - Certificação de Pedidos - Tecnolens;POP;0;27/06/2023;19/07/2023;;;;;;;;17/07/2026;16/10/2026;Sim
POP.921;Manual Operacional - Rastreabilidade de Pedidos - Tecnolens;POP;2;06/09/2023;11/09/2023;;;;;;;;10/09/2025;09/12/2025;Sim
POP.922;Manual Operacional - Produto e Insumo Não Conforme - Tecnolens;POP;2;10/04/2024;11/04/2024;;;;;;;;19/06/2026;18/09/2026;Sim
POP.923;Manual Operacional - Sala de Armação - Tecnolens;POP;1;10/04/2024;11/04/2024;;;;;;;;19/06/2026;18/09/2026;Sim
POP.924;Manual Operacional - Monitoramento de Realimentacao do Cliente - Tecnolens;POP;2;13/05/2024;14/05/2024;;;;;;;;14/05/2026;13/08/2026;Sim
POP.925;Manual Operacional - Compras de Insumos e Peças - Repro;POP;0;13/07/2023;21/07/2023;;;;;;;;14/10/2025;14/01/2026;Sim
POP.926;Manual Operacional - Compras de Lentes e Blocos - Repro;POP;2;21/11/2025;26/11/2025;;;;;;;;26/11/2026;24/02/2027;Sim
POP.927;Manual Operacional - Garantia de Produtos no SAC - Grown;POP;2;08/05/2025;19/05/2025;;;;;;;;19/05/2026;17/08/2026;Sim
POP.928;Manual Operacional - Produto Não Conforme - Coating RS;POP;1;18/03/2024;22/03/2024;;;;;;;;09/06/2026;08/09/2026;Sim
POP.929;Manual Operacional - Atendimento Comercial - Ceditop;POP;1;04/10/2024;07/10/2024;;;;;;;;07/10/2025;05/01/2026;Sim
POP.932;Manual Operacional - CS10 12L;POP;0;03/08/2023;11/08/2023;;;;;;;;10/08/2026;09/11/2026;Sim
POP.933;Limpeza e Manutenção - CS10 12L;POP;0;03/08/2023;14/08/2023;;;;;;;;13/08/2026;11/11/2026;Sim
POP.934;Preparação de Químicos - CS10 12L;POP;0;03/08/2023;14/08/2023;;;;;;;;13/08/2026;11/11/2026;Sim
POP.935;Manual Operacional - Auditoria de Produto;POP;1;18/11/2024;22/11/2024;;;;;;;;22/11/2025;20/02/2026;Sim
POP.936;Manual Operacional - Inspeção Óptica de Lentes;POP;0;04/08/2023;04/08/2023;;;;;;;;03/08/2026;03/11/2026;Sim
POP.937;Manual Operacional - Faturamento e Expedição - Coating RS;POP;0;07/08/2023;21/08/2023;;;;;;;;20/08/2026;18/11/2026;Sim
POP.938;Manual Operacional - Operação do Varilux XR e Varilux Physio Extensee - Repro;POP;1;03/10/2025;24/11/2025;;;;;;;;24/11/2026;22/02/2027;Sim
POP.939;Manual Operacional - Operação do Varilux XR - Technopark;POP;0;10/08/2023;11/08/2023;;;;;;;;10/08/2026;09/11/2026;Sim
POP.940;Manual Operacional - Operação do Varilux XR - Ceditop;POP;0;10/08/2023;11/08/2023;;;;;;;;10/08/2026;09/11/2026;Sim
POP.941;Manual Operacional - Preparação / Pré-inspeção (Sumaré Laboratório);POP;0;11/08/2023;13/08/2023;;;;;;;;12/08/2026;10/11/2026;Sim
POP.942;Manual Operacional - Faturamento por Transportadora e Troca Antecipada - Sumaré Laboratório;POP;0;11/08/2023;18/08/2023;;;;;;;;17/08/2026;16/11/2026;Sim
POP.943;Manual Operacional - Faturamento por Garantia (Delivery) - Sumaré Laboratório;POP;0;11/08/2023;18/08/2023;;;;;;;;17/08/2026;16/11/2026;Sim
POP.944;Manual Operacional - Faturamento por E-commerce - Sumaré Laboratório;POP;0;11/08/2023;18/08/2023;;;;;;;;17/08/2026;16/11/2026;Sim
POP.945;Manual Operacional - Operação do Varilux XR - digiTOP;POP;0;14/08/2023;15/08/2023;;;;;;;;14/08/2026;12/11/2026;Sim
POP.946;Manual Operacional - Facetadoras Essilor;POP;0;14/08/2023;22/11/2023;;;;;;;;21/11/2025;19/02/2026;Sim
POP.947;Limpeza e Manutenção - Facetadoras Essilor;POP;0;14/08/2023;22/11/2023;;;;;;;;21/11/2025;19/02/2026;Sim
POP.949;Manual Operacional - CDS1000 Mithril 1.6;POP;0;17/08/2023;18/08/2023;;;;;;;Procedimento Operacional da CDS1000 e método de regeneração do verniz;17/08/2025;13/11/2026;Sim
POP.950;Manual Operacional - Processo de Polimerização - Pós-Cura;POP;1;02/02/2024;12/03/2024;;;;;;;;12/03/2025;11/09/2026;Sim
POP.951;Manual Operacional - Inspeção HC - Sumaré Laboratório;POP;0;17/08/2023;18/08/2023;;;;;;;;17/08/2026;16/11/2026;Sim
POP.952;Manual Operacional - Produto e Insumo Não Conforme - Laboratório Sumaré;POP;1;23/11/2023;28/11/2023;;;;;;;;27/11/2024;14/02/2026;Sim
POP.953;Manual Operacional - Inspeção Final - Laboratóriol Sumaré;POP;0;21/08/2023;31/08/2023;;;;;;;;30/08/2025;28/11/2025;Sim
POP.954;Manual Operacional - Art Blocker A;POP;0;22/08/2023;23/08/2023;;;;;;;;21/08/2026;19/11/2026;Sim
POP.956;Manual Operacional - Block Piece;POP;0;22/08/2023;23/08/2023;;;;;;;;21/08/2026;19/11/2026;Sim
POP.957;Manual Operacional - Alteração de Base (Debasing) em Lentes Varilux XR - Opticlick;POP;0;22/08/2023;22/08/2023;;;;;;;;21/08/2026;19/11/2026;Sim
POP.958;Manual Operacional - Laser Flash UV;POP;0;23/08/2023;12/09/2023;;;;;;;;11/09/2025;12/12/2025;Sim
POP.960;Manual Operacional - Envio e Recebimento de Serviço - Optilab;POP;0;28/08/2023;06/09/2023;;;;;;;;05/09/2025;04/12/2025;Sim
POP.961;Manual Operacional - Separação de pedidos - Optilab;POP;0;28/08/2023;06/09/2023;;;;;;;;05/09/2025;04/12/2025;Sim
POP.962;Manual Operacional Pré-Inspeção (Tecnolens);POP;0;28/08/2023;05/09/2023;;;;;;;;04/09/2025;03/12/2025;Sim
POP.963;Manual Operacional - Recebimento de Insumos e Produtos - Optilab;POP;0;31/08/2023;05/10/2023;;;;;;;;04/10/2025;02/01/2026;Sim
POP.964;Manual Operacional - Transferências de Produtos e Insumos - Optilab;POP;0;31/08/2023;06/09/2023;;;;;;;;05/09/2025;04/12/2025;Sim
POP.965;Manual Operacional - Operação da Área SAT - Grown;POP;2;16/12/2024;21/03/2025;;;;;;;;21/03/2026;19/06/2026;Sim
POP.966;Manual Operacional - Garantias - Tecnolens;POP;1;15/07/2024;17/07/2024;;;;;;;;17/07/2026;16/10/2026;Sim
POP.967;Manual Operacional - Pesagem e Descarte de Resíduos - Repro;POP;1;12/03/2024;18/03/2024;;;;;;;;14/05/2026;14/08/2026;Sim
POP.968;Manual Operacional - Operação do Varilux XR - Sumaré Laboratório;POP;0;31/08/2023;14/12/2023;;;;;;;;13/12/2025;13/03/2026;Sim
POP.969;Manual Operacional - Preenchimento de Cartões - Quadro PCP;POP;0;01/09/2023;21/09/2023;;;;;;;;20/09/2025;19/12/2025;Sim
POP.970;Manual Operacional - Operação do Varilux XR - Tecnolens;POP;1;15/07/2024;17/07/2024;;;;;;;;17/07/2026;16/10/2026;Sim
POP.971;Manual Operacional - Medição do Jarvis (Lentes Stellest);POP;1;12/12/2023;31/01/2024;;;;;;;;30/01/2026;30/04/2026;Sim
POP.972;Manual Operacional - Aprovação de Cupom - Grown;POP;0;04/09/2023;02/10/2023;;;;;;;;01/10/2025;30/12/2025;Sim
POP.973;Manual Operacional - Inspeção Final - Tecnolens;POP;0;06/09/2023;06/09/2023;;;;;;;;05/09/2025;04/12/2025;Sim
POP.974;Manunal Operacional - Tabela Hora Hora;POP;0;11/09/2023;03/10/2023;;;;;;;;02/10/2025;31/12/2025;Sim
POP.975;Manual Operacional - Criação de Janelas Hodie (Expedição) - Sumaré CD;POP;0;25/09/2023;25/09/2023;;;;;;;;24/09/2025;23/12/2025;Sim
POP.976;Manual Operacional - Inspeção de Saída do HC - Sumaré Laboratório;POP;0;25/09/2023;31/01/2024;;;;;;;;30/01/2026;30/04/2026;Sim
POP.977;Manual Operacional - Garantias - Optilab;POP;0;26/09/2023;05/10/2023;;;;;;;;04/10/2025;02/01/2026;Sim
POP.978;Manual Operacional - Digitação, Alteração e Cancelamento de Pedidos - Optilab;POP;0;26/09/2023;05/10/2023;;;;;;;;04/10/2025;02/01/2026;Sim
POP.979;Manual Operacional - Embalagem de Lentes - LabRio;POP;1;18/06/2024;23/04/2025;;;;;;;;23/04/2026;22/07/2026;Sim
POP.980;Manual Operacional - TECO X304V2;POP;0;03/10/2023;27/10/2023;;;;;;;;26/10/2025;24/01/2026;Sim
POP.981;Manual Operacional - ProMapper;POP;0;03/10/2023;27/10/2023;;;;;;;;26/10/2025;24/01/2026;Sim
